group_representative,member,representative_artist,member_artist,hamming_distance,action,cross_artist
Vincent_van_Gogh_412.jpg,Vincent_van_Gogh_246.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_412.jpg,Vincent_van_Gogh_412.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_44.jpg,Albrecht_Du╠êrer_44.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_44.jpg,Albrecht_Dürer_44.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_205.jpg,Albrecht_Dürer_205.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_205.jpg,Albrecht_Du╠êrer_205.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_244.jpg,Albrecht_Dürer_244.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_244.jpg,Albrecht_Du╠êrer_244.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_219.jpg,Albrecht_Du╠êrer_219.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_219.jpg,Albrecht_Dürer_219.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Rembrandt_65.jpg,Rembrandt_236.jpg,Rembrandt,Rembrandt,10,remove,False
Rembrandt_65.jpg,Rembrandt_65.jpg,Rembrandt,Rembrandt,0,keep,False
Edgar_Degas_361.jpg,Edgar_Degas_687.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_361.jpg,Edgar_Degas_639.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_361.jpg,Edgar_Degas_347.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_361.jpg,Edgar_Degas_361.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_216.jpg,Albrecht_Dürer_216.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_216.jpg,Albrecht_Du╠êrer_216.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_254.jpg,Albrecht_Dürer_254.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_254.jpg,Albrecht_Du╠êrer_254.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_194.jpg,Pablo_Picasso_3.jpg,Pablo_Picasso,Pablo_Picasso,8,remove,False
Pablo_Picasso_194.jpg,Pablo_Picasso_194.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Vincent_van_Gogh_420.jpg,Vincent_van_Gogh_738.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_420.jpg,Vincent_van_Gogh_420.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Rembrandt_167.jpg,Rembrandt_175.jpg,Rembrandt,Rembrandt,8,remove,False
Rembrandt_167.jpg,Rembrandt_167.jpg,Rembrandt,Rembrandt,0,keep,False
Pierre-Auguste_Renoir_2.jpg,Pierre-Auguste_Renoir_164.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,0,remove,False
Pierre-Auguste_Renoir_2.jpg,Pierre-Auguste_Renoir_2.jpg,Pierre-Auguste_Renoir,Pierre-Auguste_Renoir,0,keep,False
Edgar_Degas_701.jpg,Edgar_Degas_395.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_701.jpg,Edgar_Degas_701.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_227.jpg,Vincent_van_Gogh_263.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_227.jpg,Vincent_van_Gogh_227.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_21.jpg,Vincent_van_Gogh_205.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_21.jpg,Vincent_van_Gogh_21.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_135.jpg,Albrecht_Dürer_135.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_135.jpg,Albrecht_Du╠êrer_135.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Titian_193.jpg,Titian_16.jpg,Titian,Titian,10,remove,False
Titian_193.jpg,Titian_193.jpg,Titian,Titian,0,keep,False
Albrecht_Dürer_275.jpg,Albrecht_Du╠êrer_275.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_275.jpg,Albrecht_Dürer_275.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_727.jpg,Vincent_van_Gogh_147.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,remove,False
Vincent_van_Gogh_727.jpg,Vincent_van_Gogh_727.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_218.jpg,Vincent_van_Gogh_724.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_218.jpg,Vincent_van_Gogh_218.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_185.jpg,Albrecht_Dürer_185.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_185.jpg,Albrecht_Du╠êrer_185.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_173.jpg,Albrecht_Dürer_173.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_173.jpg,Albrecht_Du╠êrer_173.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_263.jpg,Albrecht_Dürer_263.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_263.jpg,Albrecht_Du╠êrer_263.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Titian_3.jpg,Titian_4.jpg,Titian,Titian,4,remove,False
Titian_3.jpg,Titian_3.jpg,Titian,Titian,0,keep,False
Vincent_van_Gogh_518.jpg,Vincent_van_Gogh_254.jpg,Vincent_van_Gogh,Vincent_van_Gogh,10,remove,False
Vincent_van_Gogh_518.jpg,Vincent_van_Gogh_518.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_16.jpg,Albrecht_Dürer_16.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_16.jpg,Albrecht_Du╠êrer_16.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_253.jpg,Albrecht_Du╠êrer_253.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_253.jpg,Albrecht_Dürer_253.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_166.jpg,Albrecht_Du╠êrer_166.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_166.jpg,Albrecht_Dürer_166.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_127.jpg,Vincent_van_Gogh_16.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_127.jpg,Vincent_van_Gogh_127.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_259.jpg,Albrecht_Dürer_259.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_259.jpg,Albrecht_Du╠êrer_259.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_131.jpg,Albrecht_Du╠êrer_131.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_131.jpg,Albrecht_Dürer_131.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_52.jpg,Albrecht_Dürer_52.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_52.jpg,Albrecht_Du╠êrer_52.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_271.jpg,Albrecht_Dürer_271.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_271.jpg,Albrecht_Du╠êrer_271.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_226.jpg,Albrecht_Dürer_226.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_226.jpg,Albrecht_Du╠êrer_226.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_119.jpg,Albrecht_Dürer_119.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_119.jpg,Albrecht_Du╠êrer_119.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_66.jpg,Albrecht_Du╠êrer_66.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_66.jpg,Albrecht_Dürer_66.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_648.jpg,Edgar_Degas_702.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_648.jpg,Edgar_Degas_648.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_182.jpg,Albrecht_Du╠êrer_182.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_182.jpg,Albrecht_Dürer_182.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_548.jpg,Vincent_van_Gogh_51.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_548.jpg,Vincent_van_Gogh_548.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_228.jpg,Albrecht_Dürer_228.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_228.jpg,Albrecht_Du╠êrer_228.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_3.jpg,Albrecht_Du╠êrer_3.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_3.jpg,Albrecht_Dürer_3.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_181.jpg,Albrecht_Du╠êrer_181.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_181.jpg,Albrecht_Dürer_181.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_229.jpg,Albrecht_Dürer_229.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_229.jpg,Albrecht_Du╠êrer_229.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_144.jpg,Vincent_van_Gogh_84.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_144.jpg,Vincent_van_Gogh_144.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_212.jpg,Albrecht_Du╠êrer_23.jpg,Albrecht_Dürer,Albrecht_Dürer,4,remove,False
Albrecht_Dürer_212.jpg,Albrecht_Dürer_23.jpg,Albrecht_Dürer,Albrecht_Dürer,4,remove,False
Albrecht_Dürer_212.jpg,Albrecht_Du╠êrer_212.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_212.jpg,Albrecht_Dürer_212.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_97.jpg,Albrecht_Dürer_97.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_97.jpg,Albrecht_Du╠êrer_97.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_327.jpg,Vincent_van_Gogh_370.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_327.jpg,Vincent_van_Gogh_327.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_391.jpg,Edgar_Degas_13.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_391.jpg,Edgar_Degas_391.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_647.jpg,Vincent_van_Gogh_795.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_647.jpg,Vincent_van_Gogh_647.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_210.jpg,Albrecht_Du╠êrer_210.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_210.jpg,Albrecht_Dürer_210.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Rembrandt_24.jpg,Rembrandt_40.jpg,Rembrandt,Rembrandt,10,remove,False
Rembrandt_24.jpg,Rembrandt_24.jpg,Rembrandt,Rembrandt,0,keep,False
Albrecht_Dürer_141.jpg,Albrecht_Du╠êrer_141.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_141.jpg,Albrecht_Dürer_141.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_113.jpg,Albrecht_Dürer_113.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_113.jpg,Albrecht_Du╠êrer_113.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_125.jpg,Albrecht_Dürer_125.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_125.jpg,Albrecht_Du╠êrer_125.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_134.jpg,Albrecht_Du╠êrer_134.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_134.jpg,Albrecht_Dürer_134.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_679.jpg,Edgar_Degas_365.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_679.jpg,Edgar_Degas_679.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_304.jpg,Albrecht_Du╠êrer_304.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_304.jpg,Albrecht_Dürer_304.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_251.jpg,Pablo_Picasso_71.jpg,Pablo_Picasso,Pablo_Picasso,10,remove,False
Pablo_Picasso_251.jpg,Pablo_Picasso_251.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Dürer_287.jpg,Albrecht_Du╠êrer_287.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_287.jpg,Albrecht_Dürer_287.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_267.jpg,Pablo_Picasso_248.jpg,Pablo_Picasso,Pablo_Picasso,10,remove,False
Pablo_Picasso_267.jpg,Pablo_Picasso_267.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Dürer_162.jpg,Albrecht_Du╠êrer_162.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_162.jpg,Albrecht_Dürer_162.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_257.jpg,Albrecht_Du╠êrer_257.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_257.jpg,Albrecht_Dürer_257.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_152.jpg,Albrecht_Dürer_152.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_152.jpg,Albrecht_Du╠êrer_152.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_129.jpg,Albrecht_Dürer_129.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_129.jpg,Albrecht_Du╠êrer_129.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_220.jpg,Albrecht_Du╠êrer_220.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_220.jpg,Albrecht_Dürer_220.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_260.jpg,Albrecht_Du╠êrer_260.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_260.jpg,Albrecht_Dürer_260.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_144.jpg,Albrecht_Du╠êrer_144.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_144.jpg,Albrecht_Dürer_144.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_237.jpg,Albrecht_Dürer_237.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_237.jpg,Albrecht_Du╠êrer_237.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_192.jpg,Albrecht_Du╠êrer_192.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_192.jpg,Albrecht_Dürer_192.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_442.jpg,Edgar_Degas_452.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_442.jpg,Edgar_Degas_672.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_442.jpg,Edgar_Degas_410.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_442.jpg,Edgar_Degas_442.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Titian_221.jpg,Titian_33.jpg,Titian,Titian,8,remove,False
Titian_221.jpg,Titian_221.jpg,Titian,Titian,0,keep,False
Albrecht_Du╠êrer_215.jpg,Albrecht_Dürer_215.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_215.jpg,Albrecht_Du╠êrer_215.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_120.jpg,Albrecht_Du╠êrer_120.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_120.jpg,Albrecht_Dürer_120.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_475.jpg,Edgar_Degas_44.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_475.jpg,Edgar_Degas_475.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Du╠êrer_111.jpg,Albrecht_Dürer_111.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_111.jpg,Albrecht_Du╠êrer_111.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_303.jpg,Edgar_Degas_87.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_303.jpg,Edgar_Degas_261.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_303.jpg,Edgar_Degas_458.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_303.jpg,Edgar_Degas_303.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Albrecht_Dürer_102.jpg,Albrecht_Du╠êrer_102.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_102.jpg,Albrecht_Dürer_102.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_154.jpg,Albrecht_Du╠êrer_154.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_154.jpg,Albrecht_Dürer_154.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_324.jpg,Albrecht_Dürer_324.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_324.jpg,Albrecht_Du╠êrer_324.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_87.jpg,Albrecht_Dürer_87.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_87.jpg,Albrecht_Du╠êrer_87.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_673.jpg,Edgar_Degas_700.jpg,Edgar_Degas,Edgar_Degas,6,remove,False
Edgar_Degas_673.jpg,Edgar_Degas_455.jpg,Edgar_Degas,Edgar_Degas,2,remove,False
Edgar_Degas_673.jpg,Edgar_Degas_673.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_592.jpg,Vincent_van_Gogh_634.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_592.jpg,Vincent_van_Gogh_592.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Francisco_Goya_244.jpg,Francisco_Goya_113.jpg,Francisco_Goya,Francisco_Goya,10,remove,False
Francisco_Goya_244.jpg,Francisco_Goya_244.jpg,Francisco_Goya,Francisco_Goya,0,keep,False
Vincent_van_Gogh_107.jpg,Vincent_van_Gogh_473.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,remove,False
Vincent_van_Gogh_107.jpg,Vincent_van_Gogh_107.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_56.jpg,Albrecht_Du╠êrer_56.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_56.jpg,Albrecht_Dürer_56.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_57.jpg,Albrecht_Du╠êrer_57.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_57.jpg,Albrecht_Dürer_57.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Pablo_Picasso_1.jpg,Pablo_Picasso_405.jpg,Pablo_Picasso,Pablo_Picasso,8,remove,False
Pablo_Picasso_1.jpg,Pablo_Picasso_1.jpg,Pablo_Picasso,Pablo_Picasso,0,keep,False
Albrecht_Dürer_296.jpg,Albrecht_Du╠êrer_296.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_296.jpg,Albrecht_Dürer_296.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_231.jpg,Albrecht_Du╠êrer_231.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_231.jpg,Albrecht_Dürer_231.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_285.jpg,Albrecht_Du╠êrer_285.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_285.jpg,Albrecht_Dürer_285.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_48.jpg,Vincent_van_Gogh_440.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,remove,False
Vincent_van_Gogh_48.jpg,Vincent_van_Gogh_48.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_249.jpg,Albrecht_Du╠êrer_249.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_249.jpg,Albrecht_Dürer_249.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Vincent_van_Gogh_660.jpg,Vincent_van_Gogh_820.jpg,Vincent_van_Gogh,Vincent_van_Gogh,4,remove,False
Vincent_van_Gogh_660.jpg,Vincent_van_Gogh_660.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Vincent_van_Gogh_334.jpg,Vincent_van_Gogh_343.jpg,Vincent_van_Gogh,Vincent_van_Gogh,2,remove,False
Vincent_van_Gogh_334.jpg,Vincent_van_Gogh_334.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Edgar_Degas_686.jpg,Edgar_Degas_682.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_686.jpg,Edgar_Degas_633.jpg,Edgar_Degas,Edgar_Degas,8,remove,False
Edgar_Degas_686.jpg,Edgar_Degas_260.jpg,Edgar_Degas,Edgar_Degas,12,remove,False
Edgar_Degas_686.jpg,Edgar_Degas_686.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_575.jpg,Vincent_van_Gogh_431.jpg,Vincent_van_Gogh,Vincent_van_Gogh,8,remove,False
Vincent_van_Gogh_575.jpg,Vincent_van_Gogh_575.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Dürer_250.jpg,Albrecht_Du╠êrer_250.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_250.jpg,Albrecht_Dürer_250.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Dürer_177.jpg,Albrecht_Du╠êrer_177.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Dürer_177.jpg,Albrecht_Dürer_177.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_321.jpg,Albrecht_Dürer_321.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_321.jpg,Albrecht_Du╠êrer_321.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_221.jpg,Albrecht_Dürer_221.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_221.jpg,Albrecht_Du╠êrer_221.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Edgar_Degas_337.jpg,Edgar_Degas_415.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_337.jpg,Edgar_Degas_337.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Edgar_Degas_579.jpg,Edgar_Degas_153.jpg,Edgar_Degas,Edgar_Degas,4,remove,False
Edgar_Degas_579.jpg,Edgar_Degas_579.jpg,Edgar_Degas,Edgar_Degas,0,keep,False
Vincent_van_Gogh_417.jpg,Vincent_van_Gogh_443.jpg,Vincent_van_Gogh,Vincent_van_Gogh,6,remove,False
Vincent_van_Gogh_417.jpg,Vincent_van_Gogh_417.jpg,Vincent_van_Gogh,Vincent_van_Gogh,0,keep,False
Albrecht_Du╠êrer_284.jpg,Albrecht_Dürer_284.jpg,Albrecht_Dürer,Albrecht_Dürer,0,remove,False
Albrecht_Du╠êrer_284.jpg,Albrecht_Du╠êrer_284.jpg,Albrecht_Dürer,Albrecht_Dürer,0,keep,False
Albrecht_Du╠êrer_323.jpg,Albrecht_Du╠êrer_49.jpg,Albrecht_Dürer,Albrecht_Dürer,10,remove,False
